file_x,file_y,decision,VGG-Face_cosine,VGG-Face_euclidean,VGG-Face_euclidean_l2,Facenet_cosine,Facenet_euclidean,Facenet_euclidean_l2,DeepFace_cosine,DeepFace_euclidean,DeepFace_euclidean_l2
Dataset/IU_student/ITITIU17098\ITITIU17098_16-min.JPG,Dataset/IU_student/BAFNIU17003\IMG_2073.JPG,No,0.5391,0.4959,1.0383,0.7319,14.0423,1.2099,0.2628,73.8931,0.7249
Dataset/IU_student/ITITIU17098\ITITIU17098_3-min.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,No,0.3824,0.4097,0.8745,0.7685,14.5526,1.2397,0.4201,78.5752,0.9166
Dataset/IU_student/ITITIU17073\ITITIU17073_10.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_6.JPG,No,0.4407,0.4592,0.9388,0.7079,12.7287,1.1898,0.6561,93.4042,1.1455
Dataset/IU_student/ITITIU17097\ITITIU17097_4.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_8.jpg,No,0.31,0.4581,0.7874,0.2929,7.0353,0.7654,0.3988,88.6348,0.8931
Dataset/IU_student/ITITIU17097\ITITIU17097_2.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,No,0.3348,0.3517,0.8183,0.3087,7.7429,0.7858,0.4793,73.7903,0.9791
Dataset/IU_student/ITITIU17097\ITITIU17097_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,No,0.4678,0.46,0.9673,0.346,8.2046,0.8319,0.4367,80.7937,0.9345
Dataset/IU_student/ITITIU17098\ITITIU17098_5-min.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,No,0.4024,0.4835,0.8972,0.6197,13.2481,1.1133,0.4266,66.6597,0.9237
Dataset/IU_student/ITITIU17073\ITITIU17073_3.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,No,0.2838,0.4138,0.7534,0.4413,10.4982,0.9394,0.5854,71.602,1.0821
Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_6.JPG,No,0.2896,0.3406,0.761,0.3897,9.5669,0.8829,0.3915,63.8717,0.8849
Dataset/IU_student/ITITIU17097\ITITIU17097_6.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,No,0.3752,0.4522,0.8662,0.5139,11.0889,1.0138,0.5027,80.2144,1.0027
Dataset/IU_student/ITITIU17098\ITITIU17098_19-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_16.jpg,No,0.5001,0.6808,1.0001,0.6452,12.6568,1.136,0.2895,58.2891,0.761
Dataset/IU_student/ITITIU17097\ITITIU17097_2.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_14-min.JPG,No,0.3692,0.3826,0.8593,0.317,7.9311,0.7962,0.4031,64.7882,0.8979
Dataset/IU_student/ITITIU17098\ITITIU17098_15-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_16.jpg,No,0.4687,0.677,0.9682,0.7513,13.5121,1.2258,0.3894,71.7554,0.8825
Dataset/IU_student/ITITIU17073\ITITIU17073_9.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,No,0.3593,0.4612,0.8477,0.5655,8.9922,1.0635,0.4754,93.6389,0.9751
Dataset/IU_student/ITITIU17073\ITITIU17073_8.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,No,0.4301,0.483,0.9275,0.3822,8.5934,0.8743,0.3421,82.1818,0.8271
Dataset/IU_student/ITITIU17097\ITITIU17097_3.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,No,0.455,0.5042,0.954,0.3604,8.4864,0.849,0.3715,68.1621,0.862
Dataset/IU_student/ITITIU17098\ITITIU17098_20-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,No,0.3783,0.4649,0.8698,0.6204,12.3995,1.1139,0.5244,100.1641,1.0241
Dataset/IU_student/ITITIU17098\ITITIU17098_5-min.jpg,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,No,0.6363,0.5817,1.1281,0.759,14.4556,1.2321,0.485,80.4738,0.9849
Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,No,0.4438,0.4553,0.9421,0.5601,11.6428,1.0584,0.5921,103.1682,1.0882
Dataset/IU_student/ITITIU17098\ITITIU17098_3-min.jpg,Dataset/IU_student/ITITIU17097\ITITIU17097_4.jpg,No,0.3783,0.4997,0.8698,0.5559,11.8641,1.0544,0.4831,71.0669,0.983
Dataset/IU_student/ITITIU17073\ITITIU17073_6.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_11-min.JPG,No,0.3235,0.6333,0.8043,0.3387,9.0989,0.8231,0.4579,78.6398,0.957
Dataset/IU_student/ITITIU17097\ITITIU17097_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,No,0.4116,0.4456,0.9073,0.36,8.0244,0.8485,0.5358,81.4341,1.0351
Dataset/IU_student/ITITIU17097\ITITIU17097_6.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,No,0.4398,0.4483,0.9378,0.4077,9.2769,0.903,0.5371,87.5645,1.0364
Dataset/IU_student/ITITIU17098\ITITIU17098_20-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_3.jpg,No,0.3438,0.4766,0.8293,0.6325,12.9677,1.1247,0.2673,64.411,0.7311
Dataset/IU_student/ITITIU17097\ITITIU17097_3.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_4.jpg,No,0.3229,0.4555,0.8036,0.3741,7.5546,0.865,0.6011,90.4458,1.0964
Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,No,0.447,0.4562,0.9455,0.4392,9.7491,0.9372,0.5005,80.0067,1.0005
Dataset/IU_student/ITITIU17098\ITITIU17098_13-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,No,0.4405,0.4993,0.9387,0.6499,12.9233,1.1401,0.2702,60.9031,0.7351
Dataset/IU_student/ITITIU17098\ITITIU17098_17-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,No,0.3847,0.438,0.8772,0.6045,12.6399,1.0996,0.4449,73.2916,0.9432
Dataset/IU_student/ITITIU17098\ITITIU17098_17-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,No,0.3804,0.427,0.8723,0.5566,12.3758,1.0551,0.6746,99.4388,1.1616
Dataset/IU_student/ITITIU17098\ITITIU17098_9-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_10.jpg,No,0.4208,0.4697,0.9174,0.8322,14.5467,1.2901,0.5052,84.015,1.0052
Dataset/IU_student/ITITIU17073\ITITIU17073_12.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_14-min.JPG,No,0.4644,0.5162,0.9638,0.4076,8.9338,0.9029,0.4315,91.7904,0.929
Dataset/IU_student/ITITIU17073\ITITIU17073_7.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,No,0.2948,0.4581,0.7678,0.2996,7.8616,0.774,0.3517,78.7231,0.8387
Dataset/IU_student/ITITIU17067\ITITIU17067_11-min.JPG,Dataset/IU_student/BAFNIU17003\BAFNIU17003.jpg,No,0.5621,0.6438,1.0603,0.9071,15.234,1.3469,0.4089,71.7152,0.9043
Dataset/IU_student/ITITIU17067\ITITIU17067_13-min.JPG,Dataset/IU_student/BAFNIU17003\IMG_2069.JPG,No,0.4997,0.4536,0.9997,0.5789,10.0497,1.076,0.3938,62.8085,0.8874
Dataset/IU_student/ITITIU17098\ITITIU17098_1.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,No,0.2153,0.3882,0.6562,0.3952,10.6256,0.889,0.3615,70.839,0.8503
Dataset/IU_student/ITITIU17097\ITITIU17097_3.jpg,Dataset/IU_student/BAFNIU17003\IMG_2073.JPG,No,0.5469,0.5161,1.0459,0.7172,12.0776,1.1977,0.4524,79.3474,0.9512
Dataset/IU_student/ITITIU17098\ITITIU17098_12-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,No,0.262,0.3934,0.7238,0.5547,11.4934,1.0533,0.4943,68.9753,0.9943
Dataset/IU_student/ITITIU17086\ITITIU17086_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,No,0.3911,0.4825,0.8844,0.3455,8.0453,0.8313,0.2849,64.7786,0.7548
Dataset/IU_student/ITITIU17073\ITITIU17073_2.jpg,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,No,0.5455,0.5083,1.0446,0.7762,13.2206,1.2459,0.4305,83.2948,0.9279
Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,No,0.6191,0.4671,1.1128,0.7787,13.5464,1.248,0.598,87.2546,1.0936
Dataset/IU_student/ITITIU17096\ITITIU17096_2.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_1.jpg,No,0.3105,0.5293,0.788,0.5492,11.5053,1.048,0.4514,71.4936,0.9502
Dataset/IU_student/ITITIU17098\ITITIU17098_5-min.jpg,Dataset/IU_student/ITITIU17097\ITITIU17097_6.jpg,No,0.4434,0.523,0.9417,0.8135,14.2285,1.2755,0.4759,92.0363,0.9756
Dataset/IU_student/ITITIU17098\ITITIU17098_12-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,No,0.4014,0.4575,0.896,0.7285,13.6177,1.2071,0.2698,68.2413,0.7346
Dataset/IU_student/ITITIU17073\ITITIU17073_10.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_14-min.JPG,No,0.3854,0.4141,0.8779,0.585,10.7827,1.0817,0.4257,70.6732,0.9227
Dataset/IU_student/ITITIU17098\ITITIU17098_11-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,No,0.2362,0.4064,0.6874,0.6312,12.3311,1.1236,0.5157,78.8494,1.0156
Dataset/IU_student/ITITIU17096\ITITIU17096_3.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_8.jpg,No,0.5608,0.4796,1.0591,0.6547,8.3148,1.1443,0.3811,72.2024,0.873
Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,No,0.4517,0.4962,0.9505,0.6777,13.0791,1.1642,0.433,88.9412,0.9306
Dataset/IU_student/ITITIU17067\ITITIU17067_11-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,No,0.2565,0.4031,0.7163,0.4458,10.011,0.9443,0.3201,81.4013,0.8001
Dataset/IU_student/ITITIU17073\ITITIU17073_3.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_13-min.JPG,No,0.3483,0.4663,0.8346,0.4896,10.6676,0.9896,0.3165,71.7328,0.7956
Dataset/IU_student/ITITIU17073\ITITIU17073_11.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_11-min.JPG,No,0.422,0.4546,0.9187,0.3525,9.7928,0.8397,0.4984,81.9716,0.9984
Dataset/IU_student/ITITIU17097\ITITIU17097_5.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,No,0.4525,0.4519,0.9513,0.3351,8.2527,0.8187,0.5274,90.4946,1.027
Dataset/IU_student/ITITIU17098\ITITIU17098_20-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_11.jpg,No,0.5458,0.5755,1.0448,0.7486,14.2239,1.2236,0.3495,64.6404,0.8361
Dataset/IU_student/ITITIU17098\ITITIU17098_14-min.JPG,Dataset/IU_student/BAFNIU17003\BAFNIU17003.jpg,No,0.5736,0.6669,1.0711,0.7943,14.2215,1.2604,0.3407,66.4911,0.8255
Dataset/IU_student/ITITIU17098\ITITIU17098_7-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,No,0.2497,0.3676,0.7067,0.4447,10.9136,0.9431,0.4304,74.5445,0.9278
Dataset/IU_student/ITITIU17098\ITITIU17098_19-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,No,0.2841,0.3752,0.7538,0.3957,9.7898,0.8896,0.3398,62.7558,0.8244
Dataset/IU_student/ITITIU17073\ITITIU17073_5.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,No,0.3578,0.4914,0.8459,0.6625,12.183,1.1511,0.5612,90.9468,1.0594
Dataset/IU_student/ITITIU17098\ITITIU17098_16-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_1-min.jpg,No,0.4666,0.521,0.966,0.5968,12.9535,1.0925,0.4331,89.5168,0.9307
Dataset/IU_student/ITITIU17098\ITITIU17098_7-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,No,0.3277,0.4399,0.8096,0.5044,11.0842,1.0043,0.4012,70.3198,0.8958
Dataset/IU_student/ITITIU17073\ITITIU17073_4.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,No,0.2858,0.4441,0.7561,0.4811,8.4525,0.9809,0.4346,90.5108,0.9323
Dataset/IU_student/ITITIU17098\ITITIU17098_18-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,No,0.3849,0.4556,0.8774,0.5705,12.3685,1.0682,0.4581,92.7239,0.9571
Dataset/IU_student/ITITIU17098\ITITIU17098_6-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_14-min.JPG,No,0.2957,0.3467,0.769,0.4724,10.401,0.972,0.4882,77.7948,0.9881
Dataset/IU_student/ITITIU17098\ITITIU17098_4-min.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_7.jpg,No,0.3547,0.5311,0.8423,0.7664,13.3349,1.2381,0.4558,89.2027,0.9548
Dataset/IU_student/ITITIU17098\ITITIU17098_20-min.JPG,Dataset/IU_student/ITITIU17097\ITITIU17097_1.jpg,No,0.4636,0.5121,0.9629,0.7069,12.3359,1.189,0.2623,60.3622,0.7242
Dataset/IU_student/ITITIU17098\ITITIU17098_8-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_10.jpg,No,0.46,0.5139,0.9591,0.7522,14.0661,1.2266,0.6125,90.9631,1.1068
Dataset/IU_student/ITITIU17097\ITITIU17097_5.jpg,Dataset/IU_student/BAFNIU17003\BAFNIU17003.jpg,No,0.4503,0.6034,0.949,0.8009,12.6217,1.2656,0.3549,65.5374,0.8425
Dataset/IU_student/ITITIU17096\ITITIU17096_3.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_14.jpg,No,0.5662,0.3927,1.0641,0.5952,9.1991,1.0911,0.4202,74.5636,0.9167
Dataset/IU_student/ITITIU17098\ITITIU17098_11-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_14.jpg,No,0.5076,0.5559,1.0076,0.8398,14.1319,1.296,0.4168,88.8228,0.913
Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,No,0.4882,0.5209,0.9881,0.5949,11.1568,1.0908,0.3859,71.6666,0.8786
Dataset/IU_student/ITITIU17067\ITITIU17067_13-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_6.JPG,No,0.3706,0.4252,0.8609,0.3664,8.8965,0.8561,0.2724,63.7286,0.7381
Dataset/IU_student/ITITIU17073\ITITIU17073_14.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,No,0.5982,0.5217,1.0938,0.7109,12.1309,1.1924,0.5212,86.4666,1.021
Dataset/IU_student/ITITIU17097\ITITIU17097_3.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,No,0.4132,0.4879,0.9091,0.2943,7.4719,0.7671,0.5554,90.124,1.054
Dataset/IU_student/ITITIU17098\ITITIU17098_7-min.JPG,Dataset/IU_student/ITITIU17097\ITITIU17097_4.jpg,No,0.2891,0.4485,0.7604,0.5536,11.4617,1.0522,0.4874,78.1188,0.9873
Dataset/IU_student/BAFNIU17003\IMG_2069.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,No,0.415,0.4185,0.911,0.4463,8.8815,0.9448,0.3675,74.9384,0.8573
Dataset/IU_student/ITITIU17098\ITITIU17098_4-min.jpg,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,No,0.628,0.6019,1.1207,0.7587,14.3884,1.2318,0.5394,80.0155,1.0387
Dataset/IU_student/ITITIU17098\ITITIU17098_12-min.JPG,Dataset/IU_student/ITITIU17096\ITITIU17096_3.JPG,No,0.6652,0.5235,1.1534,0.7545,11.4321,1.2284,0.2868,61.8188,0.7574
Dataset/IU_student/ITITIU17097\ITITIU17097_4.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,No,0.441,0.5188,0.9391,0.3945,9.0591,0.8882,0.4988,84.2003,0.9988
Dataset/IU_student/ITITIU17098\ITITIU17098_15-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,No,0.3593,0.5024,0.8477,0.6791,11.8277,1.1655,0.3253,61.918,0.8066
Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,No,0.5103,0.5098,1.0102,0.3642,8.8885,0.8535,0.4234,74.3248,0.9202
Dataset/IU_student/ITITIU17073\ITITIU17073_7.jpg,Dataset/IU_student/BAFNIU17003\IMG_2069.JPG,No,0.4191,0.5201,0.9155,0.4762,8.2264,0.9759,0.5324,79.9293,1.0319
Dataset/IU_student/ITITIU17098\ITITIU17098_3-min.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,No,0.374,0.4292,0.8649,0.6792,13.1701,1.1655,0.557,78.4927,1.0555
Dataset/IU_student/ITITIU17096\ITITIU17096_2.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,No,0.3544,0.5206,0.8418,0.5735,11.723,1.071,0.3989,78.8704,0.8932
Dataset/IU_student/ITITIU17098\ITITIU17098_10-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_7.jpg,No,0.3575,0.501,0.8456,0.7347,12.8904,1.2122,0.5515,82.154,1.0502
Dataset/IU_student/ITITIU17098\ITITIU17098_19-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_7.jpg,No,0.417,0.5385,0.9132,0.6554,12.0632,1.1449,0.534,78.1748,1.0335
Dataset/IU_student/ITITIU17098\ITITIU17098_2-min.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_1.jpg,No,0.4496,0.6488,0.9483,0.7041,12.3138,1.1867,0.2761,61.8547,0.7431
Dataset/IU_student/ITITIU17097\ITITIU17097_2.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_2.jpg,No,0.4391,0.4761,0.9371,0.655,11.9472,1.1445,0.5346,92.0022,1.0341
Dataset/IU_student/ITITIU17096\ITITIU17096_2.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_7.jpg,No,0.3127,0.5164,0.7908,0.6162,11.5623,1.1101,0.5994,82.6894,1.0949
Dataset/IU_student/ITITIU17073\ITITIU17073_16.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,No,0.4042,0.6205,0.8991,0.4343,10.3437,0.932,0.3531,72.6594,0.8404
Dataset/IU_student/BAFNIU17003\BAFNIU17003.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_3.JPG,No,0.4922,0.6205,0.9922,0.7749,13.7561,1.2449,0.557,85.6544,1.0555
Dataset/IU_student/ITITIU17098\ITITIU17098_3-min.jpg,Dataset/IU_student/BAFNIU17003\IMG_2069.JPG,No,0.4827,0.4496,0.9825,0.8885,14.0736,1.333,0.3229,64.866,0.8036
Dataset/IU_student/ITITIU17098\ITITIU17098_6-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,No,0.4052,0.4125,0.9002,0.5802,12.5369,1.0772,0.5776,80.9873,1.0748
Dataset/IU_student/ITITIU17098\ITITIU17098_10-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,No,0.2223,0.3255,0.6667,0.507,11.7096,1.007,0.4136,76.1159,0.9095
Dataset/IU_student/ITITIU17098\ITITIU17098_20-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_3.JPG,No,0.3513,0.4357,0.8383,0.5781,12.5057,1.0752,0.4137,70.8625,0.9096
Dataset/IU_student/ITITIU17096\ITITIU17096_1.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_6.jpg,No,0.3816,0.6535,0.8737,0.6539,9.0412,1.1436,0.4564,77.6213,0.9554
Dataset/IU_student/ITITIU17098\ITITIU17098_15-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,No,0.4197,0.5071,0.9162,0.6123,12.1868,1.1066,0.1572,47.6325,0.5607
Dataset/IU_student/ITITIU17073\ITITIU17073_5.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,No,0.4291,0.5321,0.9264,0.7084,12.9975,1.1903,0.4012,78.9925,0.8958
Dataset/IU_student/ITITIU17073\ITITIU17073_14.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,No,0.4555,0.4757,0.9545,0.4981,10.0859,0.9981,0.3762,74.1456,0.8674
Dataset/IU_student/ITITIU17097\ITITIU17097_5.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_15.JPG,No,0.4367,0.4825,0.9346,0.3633,8.3593,0.8524,0.2385,58.8662,0.6906
Dataset/IU_student/ITITIU17097\ITITIU17097_4.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_1.jpg,No,0.4162,0.5922,0.9124,0.5256,10.1244,1.0253,0.3158,61.0847,0.7948
Dataset/IU_student/ITITIU17073\ITITIU17073_5.jpg,Dataset/IU_student/BAFNIU17003\BAFNIU17003.jpg,No,0.5375,0.7019,1.0368,0.914,14.2541,1.352,0.484,79.6922,0.9839
Dataset/IU_student/ITITIU17098\ITITIU17098_17-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_6.jpg,No,0.3993,0.6649,0.8937,0.7101,13.0547,1.1917,0.2637,60.5683,0.7262
Dataset/IU_student/ITITIU17098\ITITIU17098_4-min.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,No,0.2879,0.4378,0.7588,0.4756,10.9875,0.9753,0.3895,76.9926,0.8826
Dataset/IU_student/ITITIU17097\ITITIU17097_5.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_11.jpg,No,0.3394,0.4353,0.8239,0.4742,10.2057,0.9739,0.307,64.5938,0.7836
Dataset/IU_student/ITITIU17097\ITITIU17097_1.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_6.jpg,No,0.3863,0.6564,0.8789,0.4509,8.609,0.9497,0.2982,58.4757,0.7723
Dataset/IU_student/ITITIU17098\ITITIU17098_7-min.JPG,Dataset/IU_student/ITITIU17086\ITITIU17086_1.jpg,No,0.3258,0.4564,0.8072,0.6244,11.6457,1.1175,0.4117,77.6753,0.9074
Dataset/IU_student/ITITIU17073\ITITIU17073_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,No,0.5993,0.6649,1.0948,0.6655,11.9436,1.1537,0.2862,69.4644,0.7566
Dataset/IU_student/ITITIU17073\ITITIU17073_12.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,No,0.5155,0.5438,1.0154,0.7117,12.7879,1.1931,0.5545,82.3602,1.0531
Dataset/IU_student/ITITIU17073\ITITIU17073_3.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,No,0.2562,0.4264,0.7158,0.6497,11.258,1.1399,0.3731,68.2997,0.8639
Dataset/IU_student/ITITIU17098\ITITIU17098_3-min.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,No,0.495,0.4821,0.995,0.7693,14.8219,1.2404,0.4293,75.343,0.9266
Dataset/IU_student/ITITIU17098\ITITIU17098_14-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_9.JPG,No,0.36,0.4122,0.8486,0.553,12.1802,1.0516,0.5207,82.7303,1.0205
Dataset/IU_student/ITITIU17097\ITITIU17097_2.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_7.jpg,No,0.3546,0.4902,0.8421,0.4267,9.1453,0.9237,0.3428,61.2267,0.828
Dataset/IU_student/ITITIU17098\ITITIU17098_15-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_1.jpg,No,0.5377,0.6597,1.037,0.8153,14.0037,1.2769,0.4894,88.0676,0.9893
Dataset/IU_student/ITITIU17073\ITITIU17073_10.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,No,0.3173,0.4477,0.7966,0.6215,10.8282,1.1149,0.2598,54.6459,0.7209
Dataset/IU_student/ITITIU17067\ITITIU17067_12-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,No,0.3901,0.3695,0.8833,0.3809,9.3271,0.8728,0.3656,74.4098,0.8552
Dataset/IU_student/ITITIU17098\ITITIU17098_16-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,No,0.3258,0.4617,0.8073,0.5617,10.9597,1.0599,0.2751,60.9411,0.7417
Dataset/IU_student/ITITIU17097\ITITIU17097_5.jpg,Dataset/IU_student/BAFNIU17003\IMG_2069.JPG,No,0.3882,0.4023,0.8812,0.5178,8.8111,1.0176,0.443,92.8724,0.9413
Dataset/IU_student/ITITIU17073\ITITIU17073_1.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_11-min.JPG,No,0.4166,0.5501,0.9128,0.3716,9.66,0.8621,0.3504,86.1002,0.8372
Dataset/IU_student/ITITIU17073\ITITIU17073_13.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,No,0.5214,0.6178,1.0211,0.8874,14.7017,1.3322,0.4124,81.346,0.9082
Dataset/IU_student/ITITIU17098\ITITIU17098_20-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_12-min.JPG,No,0.2217,0.3528,0.6659,0.449,10.3812,0.9477,0.4444,82.557,0.9428
Dataset/IU_student/ITITIU17097\ITITIU17097_4.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_10.jpg,No,0.3571,0.4833,0.8451,0.5408,10.6766,1.04,0.4626,93.0562,0.9619
Dataset/IU_student/ITITIU17073\ITITIU17073_6.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,No,0.3152,0.6064,0.794,0.4414,9.3043,0.9395,0.3518,83.0256,0.8388
Dataset/IU_student/ITITIU17073\ITITIU17073_14.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,No,0.4815,0.4578,0.9814,0.5482,11.4742,1.0471,0.3841,63.4342,0.8765
Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,No,0.3956,0.4136,0.8895,0.3543,7.979,0.8418,0.3492,71.259,0.8357
Dataset/IU_student/ITITIU17098\ITITIU17098_10-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,No,0.3882,0.4533,0.8811,0.645,12.7704,1.1358,0.4447,73.7696,0.9431
